prot_index,ph,note,ph_dependence,uniprot_id,min_max_diff,activity,reaction_type
76,7.0,{ECO:0000269|PubMed:29870811};,Optimum pH is 7. {ECO:0000269|PubMed:29870811};,A3DD66,,1.0,
77,5.5,{ECO:0000269|PubMed:7883725};,Optimum pH is 5-6. {ECO:0000269|PubMed:7883725};,A3DH67,1.0,1.0,
78,6.0,{ECO:0000269|PubMed:16336192};,Optimum pH is 6.0. {ECO:0000269|PubMed:16336192};,A3DIH0,,1.0,
80,6.5,{ECO:0000269|PubMed:17118474};,Optimum pH is 6.5. {ECO:0000269|PubMed:17118474};,A3DP49,,1.0,
3073,6.5,{ECO:0000269|PubMed:17189362};,Optimum pH is 6.5. {ECO:0000269|PubMed:17189362};,A3E7Z6,,1.0,
81,7.75,Stable between 7.5-10.0. {ECO:0000269|PubMed:17336932};,Optimum pH is 7.5-8.0. Stable between 7.5-10.0. {ECO:0000269|PubMed:17336932};,A3FEW8,0.5,1.0,
3074,8.0,{ECO:0000269|PubMed:19212808};,Optimum pH is 8. {ECO:0000269|PubMed:19212808};,A3KEZ1,,1.0,
3075,9.5,"{ECO:0000269|PubMed:18400031, ECO:0000269|PubMed:18505728};","Optimum pH is 9.5. {ECO:0000269|PubMed:18400031, ECO:0000269|PubMed:18505728};",A3LZU7,,1.0,
82,8.0,{ECO:0000269|PubMed:25200083};,Optimum pH is 7-9. {ECO:0000269|PubMed:25200083};,A3MTK6,2.0,1.0,
83,7.0,Retains about 90% of maximum activity at pH 8.0. {ECO:0000269|PubMed:26639844};,Optimum pH is around 7.0. Retains about 90% of maximum activity at pH 8.0. {ECO:0000269|PubMed:26639844};,A3MTW6,,1.0,
4352,8.25,{ECO:0000269|PubMed:29275440};,Optimum pH is 8.0-8.5. {ECO:0000269|PubMed:29275440};,A3MUZ0,0.5,1.0,
86,5.5,Half maximum activity is seen at pH 3.5 and 6.5. {ECO:0000269|PubMed:16098548};,Optimum pH is 5.0-6.0. Half maximum activity is seen at pH 3.5 and 6.5. {ECO:0000269|PubMed:16098548};,A3RF67,1.0,1.0,
3076,7.5,{ECO:0000269|PubMed:34709726};,Optimum pH is 7.5. {ECO:0000269|PubMed:34709726};,A3RXB7,,1.0,
3077,6.0,{ECO:0000269|PubMed:20378650};,Optimum pH is 6.0. {ECO:0000269|PubMed:20378650};,A3SK19,,1.0,
3078,8.0,{ECO:0000269|PubMed:27997715};,Optimum pH is 8.0. {ECO:0000269|PubMed:27997715};,A3SLM3,,1.0,
88,9.0,{ECO:0000269|PubMed:19193709};,Optimum pH is 9.0. {ECO:0000269|PubMed:19193709};,A4F2N8,,1.0,
3079,8.0,{ECO:0000269|PubMed:19383697};,Optimum pH is 8.0. {ECO:0000269|PubMed:19383697};,A4IP64,,1.0,
3080,8.0,{ECO:0000269|PubMed:19383697};,Optimum pH is 8.0. {ECO:0000269|PubMed:19383697};,A4ISB9,,1.0,
3081,9.0,Active from pH 5 to 11. {ECO:0000269|PubMed:19942660};,Optimum pH is 9.0. Active from pH 5 to 11. {ECO:0000269|PubMed:19942660};,A4IT51,,1.0,
89,7.5,{ECO:0000269|PubMed:22526792};,Optimum pH is 7.5. {ECO:0000269|PubMed:22526792};,A4IU28,,1.0,
3082,6.8,{ECO:0000269|PubMed:17401360};,Optimum pH is 6.8. {ECO:0000269|PubMed:17401360};,A4Q8F7,,1.0,
90,7.0,{ECO:0000269|PubMed:19152315};,Optimum pH is 7.0. {ECO:0000269|PubMed:19152315};,A4Q9F0,,1.0,
3083,6.75,{ECO:0000269|PubMed:23108048};,Optimum pH is 5.5-8.0. {ECO:0000269|PubMed:23108048};,A4QFW4,2.5,1.0,
91,5.25,"for the catalase reaction. Stable from pH 5.5 to pH 11. {ECO:0000269|PubMed:21971530, ECO:0000269|PubMed:22822072};","Optimum pH is 5.25 for the catalase reaction. Stable from pH 5.5 to pH 11. {ECO:0000269|PubMed:21971530, ECO:0000269|PubMed:22822072};",A4QUT2,,1.0,
92,6.0,for the catalase reaction. {ECO:0000269|PubMed:19000033};,Optimum pH is 6.0 for the catalase reaction. {ECO:0000269|PubMed:19000033};,A4R5S9,,1.0,
3084,7.5,{ECO:0000269|PubMed:24714029};,Optimum pH is 7.5. {ECO:0000269|PubMed:24714029};,A4VFY4,,1.0,
3085,8.0,{ECO:0000269|PubMed:22711425};,Optimum pH is 8.0. {ECO:0000269|PubMed:22711425};,A4XES9,,1.0,
4353,7.8,", with half-maximal activities at pH 6.5 and 8.5. {ECO:0000269|PubMed:17041055};","Optimum pH is 7.8, with half-maximal activities at pH 6.5 and 8.5. {ECO:0000269|PubMed:17041055};",A4YEN2,,1.0,
4354,8.1,at room temperature. Retains half maximum activity at pH 6.5 and pH 9.5 at room temperature. {ECO:0000269|PubMed:19429610};,Optimum pH is 8.1 at room temperature. Retains half maximum activity at pH 6.5 and pH 9.5 at room temperature. {ECO:0000269|PubMed:19429610};,A4YI89,,1.0,
3086,7.2,{ECO:0000269|PubMed:17391716};,Optimum pH is 7.2. {ECO:0000269|PubMed:17391716};,A4ZGQ8,,1.0,
94,7.5,{ECO:0000269|PubMed:31488549};,Optimum pH is 7.5. {ECO:0000269|PubMed:31488549};,A5CAL1,,1.0,
4355,6.0,{ECO:0000269|PubMed:17111131};,Optimum pH is 6.0. {ECO:0000269|PubMed:17111131};,A5DHM6,,1.0,
95,8.0,Totally inactive at pH 9.0. {ECO:0000269|PubMed:11936836};,Optimum pH is 8.0. Totally inactive at pH 9.0. {ECO:0000269|PubMed:11936836};,A5F120,,1.0,
4356,7.75,Inactive below pH 6.5. {ECO:0000269|PubMed:20163190};,Optimum pH is 7.75. Inactive below pH 6.5. {ECO:0000269|PubMed:20163190};,A5F4U3,,1.0,
3087,7.4,(measured only for partially purified enzyme). {ECO:0000269|PubMed:17383704};,Optimum pH is 7.4 (measured only for partially purified enzyme). {ECO:0000269|PubMed:17383704};,A5HUI5,,1.0,
3088,9.0,{ECO:0000269|PubMed:17516050};,Optimum pH is 9.0. {ECO:0000269|PubMed:17516050};,A5HV13,,1.0,
3089,6.0,It retains more than 75% activity over a pH range from 4 to 7. {ECO:0000269|PubMed:20678476};,Optimum pH is 6.0. It retains more than 75% activity over a pH range from 4 to 7. {ECO:0000269|PubMed:20678476};,A5IKD4,,1.0,
98,6.0,{ECO:0000269|PubMed:12071645};,Optimum pH is 6. {ECO:0000269|PubMed:12071645};,A5JUY8,,1.0,
100,9.5,Activity decreases rapidly at values above pH 11 and below pH 8. Is inactive at pH 4.3. {ECO:0000269|PubMed:14594827};,Optimum pH is 8-11. Activity decreases rapidly at values above pH 11 and below pH 8. Is inactive at pH 4.3. {ECO:0000269|PubMed:14594827};,A5U4N0,3.0,1.0,
101,9.5,"and 9.6-9.5 with poly(P)(32) and ATP as the phosphoryl donors, respectively. {ECO:0000269|PubMed:8381043};","Optimum pH is 9.5 and 9.6-9.5 with poly(P)(32) and ATP as the phosphoryl donors, respectively. {ECO:0000269|PubMed:8381043};",A5U654,,1.0,
3091,7.6,for ATPase activity. {ECO:0000269|PubMed:25511207};,Optimum pH is 7.4-7.8 for ATPase activity. {ECO:0000269|PubMed:25511207};,A5U7B7,0.39999999999999947,1.0,
102,8.0,{ECO:0000269|PubMed:17611797};,Optimum pH is 8. {ECO:0000269|PubMed:17611797};,A5Y5L5,,1.0,
103,8.5,{ECO:0000269|PubMed:17565994};,Optimum pH is 8.5. {ECO:0000269|PubMed:17565994};,A6BM07,,1.0,
4357,6.0,{ECO:0000269|PubMed:29763309};,Optimum pH is 6.0. {ECO:0000269|PubMed:29763309};,A6LGF6,,1.0,
104,7.5,Retains 24% of maximal activity at pH 5 and 14% of activity at pH 9. {ECO:0000269|PubMed:32421169};,Optimum pH is 7-8. Retains 24% of maximal activity at pH 5 and 14% of activity at pH 9. {ECO:0000269|PubMed:32421169};,A6M9B7,1.0,1.0,
105,7.0,{ECO:0000269|PubMed:31548418};,Optimum pH is 7.0. {ECO:0000269|PubMed:31548418};,A6NK06,,1.0,
106,5.0,{ECO:0000269|PubMed:8663284};,Optimum pH is 5.0. {ECO:0000269|PubMed:8663284};,A6P6V9,,1.0,
107,9.0,{ECO:0000269|PubMed:20676924};,Optimum pH is 9.0. {ECO:0000269|PubMed:20676924};,A6T7D6,,1.0,
3092,8.0,{ECO:0000269|PubMed:34705546};,Optimum pH is 8. {ECO:0000269|PubMed:34705546};,A6WFI5,,1.0,
4358,7.5,;,Optimum pH is 7.5.;,A6XGK3,,1.0,
4359,7.0,and 7.5. Approximately 30% of the maximal activities are still detected at pH 5 and pH 9. {ECO:0000269|PubMed:17660282};,Optimum pH is between 7 and 7.5. Approximately 30% of the maximal activities are still detected at pH 5 and pH 9. {ECO:0000269|PubMed:17660282};,A6XIG6,,1.0,
4360,7.0,and 7.5. Approximately 30% of the maximal activities are still detected at pH 5 and pH 9. {ECO:0000269|PubMed:17660282};,Optimum pH is between 7 and 7.5. Approximately 30% of the maximal activities are still detected at pH 5 and pH 9. {ECO:0000269|PubMed:17660282};,A6XIG7,,1.0,
3094,7.4,to 8.0. {ECO:0000269|PubMed:17557831};,Optimum pH is 7.4 to 8.0. {ECO:0000269|PubMed:17557831};,A7BFV6,,1.0,
3095,7.0,to 8.0. {ECO:0000269|PubMed:17557831};,Optimum pH is 7.0 to 8.0. {ECO:0000269|PubMed:17557831};,A7BFV7,,1.0,
108,7.0,to 8.0. {ECO:0000269|PubMed:17557831};,Optimum pH is 7.0 to 8.0. {ECO:0000269|PubMed:17557831};,A7BFV8,,1.0,
109,8.0,The pH has no influence on the tropine to pseudotropine product ratio. {ECO:0000269|PubMed:18221363};,Optimum pH is 8.0. The pH has no influence on the tropine to pseudotropine product ratio. {ECO:0000269|PubMed:18221363};,A7DY56,,1.0,
3096,6.5,{ECO:0000269|Ref.1};,Optimum pH is 6.5. {ECO:0000269|Ref.1};,A7IZZ1,,1.0,
4361,7.0,{ECO:0000269|Ref.1};,Optimum pH is 7.0. {ECO:0000269|Ref.1};,A7IZZ2,,1.0,
4362,5.5,{ECO:0000269|Ref.2};,Optimum pH is 5.5. {ECO:0000269|Ref.2};,A7J2C6,,1.0,
3097,6.0,{ECO:0000269|PubMed:17442726};,Optimum pH is 6.0. {ECO:0000269|PubMed:17442726};,A7KAU3,,1.0,
3098,6.5,{ECO:0000269|PubMed:24463512};,Optimum pH is 6.0-7.0. {ECO:0000269|PubMed:24463512};,A7LXS8,1.0,1.0,
3099,6.5,{ECO:0000269|PubMed:24463512};,Optimum pH is 6.0-7.0. {ECO:0000269|PubMed:24463512};,A7LXS9,1.0,1.0,
111,6.5,{ECO:0000269|PubMed:24463512};,Optimum pH is 6.0-7.0. {ECO:0000269|PubMed:24463512};,A7LXT0,1.0,1.0,
3100,6.5,{ECO:0000269|PubMed:24463512};,Optimum pH is 6.0-7.0. {ECO:0000269|PubMed:24463512};,A7LXT3,1.0,1.0,
112,6.5,{ECO:0000269|PubMed:24463512};,Optimum pH is 6.0-7.0. {ECO:0000269|PubMed:24463512};,A7LXT7,1.0,1.0,
3101,6.5,{ECO:0000269|PubMed:24463512};,Optimum pH is 6.0-7.0. {ECO:0000269|PubMed:24463512};,A7LXT8,1.0,1.0,
3102,6.5,{ECO:0000269|PubMed:24463512};,Optimum pH is 6.0-7.0. {ECO:0000269|PubMed:24463512};,A7LXU0,1.0,1.0,
3103,6.5,{ECO:0000269|PubMed:24463512};,Optimum pH is 6.0-7.0. {ECO:0000269|PubMed:24463512};,A7LXU3,1.0,1.0,
3104,9.0,{ECO:0000269|PubMed:27316677};,Optimum pH is 9.0. {ECO:0000269|PubMed:27316677};,A7MAS5,,1.0,
4363,8.0,{ECO:0000269|PubMed:17728402};,Optimum pH is 8.0. {ECO:0000269|PubMed:17728402};,A7TZT2,,1.0,
113,4.5,"{ECO:0000269|PubMed:17636254, ECO:0000269|PubMed:17644627};","Optimum pH is 4-5. {ECO:0000269|PubMed:17636254, ECO:0000269|PubMed:17644627};",A7WM73,1.0,1.0,
114,6.5,{ECO:0000269|PubMed:23430255};,Optimum pH is 6.5. {ECO:0000269|PubMed:23430255};,A7XDQ9,,1.0,
4364,6.0,{ECO:0000303|PubMed:17630312};,Optimum pH is 6.0. {ECO:0000303|PubMed:17630312};,A7YN26,,1.0,
3105,8.0,for FBP phosphatase activity and 7-8.5 for the FBP aldolase activity. {ECO:0000269|PubMed:20348906};,Optimum pH is 8.0 for FBP phosphatase activity and 7-8.5 for the FBP aldolase activity. {ECO:0000269|PubMed:20348906};,A8A9E4,,1.0,
115,7.5,{ECO:0000269|PubMed:17166851};,Optimum pH is 7.5. {ECO:0000269|PubMed:17166851};,A8B2U2,,1.0,
3107,8.5,(with palmitate as substrate). {ECO:0000269|PubMed:28860382};,Optimum pH is 8.5 (with palmitate as substrate). {ECO:0000269|PubMed:28860382};,A8JHB7,,1.0,
3109,8.0,{ECO:0000269|PubMed:18720493};,Optimum pH is 8. {ECO:0000269|PubMed:18720493};,A8M783,,1.0,
116,6.5,{ECO:0000269|PubMed:26619288};,Optimum pH is 6.5. {ECO:0000269|PubMed:26619288};,A8MS41,,1.0,
3110,8.0,{ECO:0000269|PubMed:23180549};,Optimum pH is 8. {ECO:0000269|PubMed:23180549};,A8PB24,,1.0,
3111,7.75,{ECO:0000269|PubMed:18987860};,Optimum pH is 7.5-8. {ECO:0000269|PubMed:18987860};,A8QPD8,0.5,1.0,
117,9.0,{ECO:0000269|PubMed:7730276};,Optimum pH is 9.0. {ECO:0000269|PubMed:7730276};,A8R3S4,,1.0,
3112,7.0,{ECO:0000269|PubMed:23644747};,Optimum pH is 7. {ECO:0000269|PubMed:23644747};,A8RG82,,1.0,
3113,6.0,;,Optimum pH is 6.0.;,A8TGA1,,1.0,
3114,7.0,(at 60 degrees Celsius). {ECO:0000269|PubMed:20061481};,Optimum pH is 7.0 (at 60 degrees Celsius). {ECO:0000269|PubMed:20061481};,A9BEU2,,1.0,
118,7.0,(at 60 degrees Celsius). {ECO:0000269|PubMed:20061481};,Optimum pH is 7.0 (at 60 degrees Celsius). {ECO:0000269|PubMed:20061481};,A9BHI9,,1.0,
4365,9.0,(at 60 degrees Celsius). {ECO:0000269|PubMed:20061481};,Optimum pH is 9.0 (at 60 degrees Celsius). {ECO:0000269|PubMed:20061481};,A9BHJ0,,1.0,
3115,8.5,{ECO:0000269|PubMed:22493433};,Optimum pH is 8.5. {ECO:0000269|PubMed:22493433};,A9CEQ8,,1.0,
119,8.0,{ECO:0000269|PubMed:16461638};,Optimum pH is 8. {ECO:0000269|PubMed:16461638};,A9CH28,,1.0,
4366,6.5,{ECO:0000269|PubMed:22277537};,Optimum pH is 6.5. {ECO:0000269|PubMed:22277537};,A9KM56,,1.0,
3116,7.0,{ECO:0000269|PubMed:21808968};,Optimum pH is 7.0. {ECO:0000269|PubMed:21808968};,A9KT32,,1.0,
3117,8.5,Active from pH 5.5 to pH 10. {ECO:0000269|Ref.9};,Optimum pH is 8-9. Active from pH 5.5 to pH 10. {ECO:0000269|Ref.9};,A9QXE0,1.0,1.0,
3118,7.5,{ECO:0000269|PubMed:18065535};,Optimum pH is 7.5. {ECO:0000269|PubMed:18065535};,A9WC34,,1.0,
3119,7.5,and 7.8. {ECO:0000269|PubMed:19955419};,Optimum pH is between 7.5 and 7.8. {ECO:0000269|PubMed:19955419};,A9WC36,,1.0,
120,7.0,(at 55 degrees Celsius). {ECO:0000269|PubMed:17259315};,Optimum pH is 7 (at 55 degrees Celsius). {ECO:0000269|PubMed:17259315};,A9WGE2,,1.0,
3120,7.5,{ECO:0000269|PubMed:17988223};,Optimum pH is 7.5. {ECO:0000269|PubMed:17988223};,A9X7L0,,1.0,
3121,7.0,{ECO:0000269|PubMed:15240252};,Optimum pH is 7.0. {ECO:0000269|PubMed:15240252};,A9YWT8,,1.0,
3122,7.0,{ECO:0000269|PubMed:17993567};,Optimum pH is 7.0. {ECO:0000269|PubMed:17993567};,A9ZND1,,1.0,
3123,7.5,"Half maximum activity is seen at pH 6.9 and 8.1. {ECO:0000269|PubMed:12582168, ECO:0000269|Ref.3};","Optimum pH is 7.5. Half maximum activity is seen at pH 6.9 and 8.1. {ECO:0000269|PubMed:12582168, ECO:0000269|Ref.3};",A9ZPJ6,,1.0,
4956,7.5,{ECO:0000269|Ref.2};,Optimum pH is 7.5. {ECO:0000269|Ref.2};,A9ZPJ7,,1.0,
3124,7.0,with both ethanolamine and choline as substrates. Fifty percent of maximal velocity occurs at pH 5.5 and pH 8. {ECO:0000269|PubMed:21515882};,Optimum pH is 7.0 with both ethanolamine and choline as substrates. Fifty percent of maximal velocity occurs at pH 5.5 and pH 8. {ECO:0000269|PubMed:21515882};,B0BNF0,,1.0,
3125,9.0,{ECO:0000269|PubMed:22187429};,Optimum pH is 9.0. {ECO:0000269|PubMed:22187429};,B0CN28,,1.0,
122,7.25,{ECO:0000269|PubMed:18053006};,Optimum pH is 7.0-7.5. {ECO:0000269|PubMed:18053006};,B0EXJ8,0.5,1.0,
3126,7.5,{ECO:0000269|PubMed:19580670};,Optimum pH is 7.5. {ECO:0000269|PubMed:19580670};,B0FGA9,,1.0,
3127,6.5,Active in slightly acidic to neutral pH range. {ECO:0000269|PubMed:22292590};,Optimum pH is 6.5. Active in slightly acidic to neutral pH range. {ECO:0000269|PubMed:22292590};,B0KZK1,,1.0,
4957,8.0,for sodium and lithium transport. Exhibits Na(+)/H(+) and Li(+)/H(+) antiporter activity between pH 6.5 and 9.5. {ECO:0000269|PubMed:18758732};,Optimum pH is 8.0 for sodium and lithium transport. Exhibits Na(+)/H(+) and Li(+)/H(+) antiporter activity between pH 6.5 and 9.5. {ECO:0000269|PubMed:18758732};,B0LJC9,,1.0,
124,8.75,{ECO:0000269|PubMed:19754426};,Optimum pH is 8.5-9.0. {ECO:0000269|PubMed:19754426};,B0M3E8,0.5,1.0,
125,6.8,{ECO:0000269|PubMed:24508689};,Optimum pH is 6.8. {ECO:0000269|PubMed:24508689};,B0RP51,,1.0,
126,7.5,{ECO:0000269|PubMed:16317081};,Optimum pH is 7.5. {ECO:0000269|PubMed:16317081};,B0S6T2,,1.0,
3128,8.0,{ECO:0000269|PubMed:21826218};,Optimum pH is 8.0. {ECO:0000269|PubMed:21826218};,B0VH76,,1.0,
3129,6.5,;,Optimum pH is 6.5.;,B0XRV0,,1.0,
127,5.0,Active from pH 2.5 to 6.0. {ECO:0000269|PubMed:8900166};,Optimum pH is 5. Active from pH 2.5 to 6.0. {ECO:0000269|PubMed:8900166};,B0XT72,,1.0,
4369,8.0,{ECO:0000269|PubMed:30977375};,Optimum pH is 8.0. {ECO:0000269|PubMed:30977375};,B0Y567,,1.0,
4370,6.7,to 7.0. {ECO:0000269|PubMed:9234752};,Optimum pH is 6.7 to 7.0. {ECO:0000269|PubMed:9234752};,B0Y6C5,,1.0,
128,9.0,{ECO:0000269|PubMed:18223037};,Optimum pH is 9.0. {ECO:0000269|PubMed:18223037};,B0ZB55,,1.0,
129,8.5,{ECO:0000269|PubMed:18223037};,Optimum pH is 8.5. {ECO:0000269|PubMed:18223037};,B0ZB56,,1.0,
130,8.0,{ECO:0000269|Ref.1};,Optimum pH is 8.0. {ECO:0000269|Ref.1};,B1A612,,1.0,
3130,8.5,{ECO:0000269|PubMed:19567876};,Optimum pH is 8.5. {ECO:0000269|PubMed:19567876};,B1NF18,,1.0,
131,8.0,{ECO:0000269|PubMed:21094631};,Optimum pH is 8.0. {ECO:0000269|PubMed:21094631};,B1NF19,,1.0,
3131,7.5,{ECO:0000269|PubMed:21094631};,Optimum pH is 7.5. {ECO:0000269|PubMed:21094631};,B1NF20,,1.0,
3132,7.0,{ECO:0000269|PubMed:18192444};,Optimum pH is 7.0. {ECO:0000269|PubMed:18192444};,B1P123,,1.0,
132,8.5,{ECO:0000269|PubMed:19341812};,Optimum pH is 8.5. {ECO:0000269|PubMed:19341812};,B1PVZ9,,1.0,
4372,7.0,{ECO:0000269|PubMed:17277085};,Optimum pH is 6.5-7.5. {ECO:0000269|PubMed:17277085};,B1VN93,1.0,1.0,
133,8.5,and 10.5. {ECO:0000269|PubMed:16282322};,Optimum pH is between 8.5 and 10.5. {ECO:0000269|PubMed:16282322};,B1VTI5,,1.0,
134,7.5,for (+)-caryolan-1-ol synthesis. {ECO:0000269|PubMed:21693706};,Optimum pH is 7.5 for (+)-caryolan-1-ol synthesis. {ECO:0000269|PubMed:21693706};,B1W019,,1.0,
3133,7.0,{ECO:0000269|PubMed:23645193};,Optimum pH is 7. {ECO:0000269|PubMed:23645193};,B2ABX7,,1.0,
3134,7.0,{ECO:0000269|PubMed:23645193};,Optimum pH is 7. {ECO:0000269|PubMed:23645193};,B2AC20,,1.0,
3135,6.0,{ECO:0000269|PubMed:23645193};,Optimum pH is 6. {ECO:0000269|PubMed:23645193};,B2AE04,,1.0,
135,4.0,{ECO:0000269|PubMed:21037302};,Optimum pH is 4.0. {ECO:0000269|PubMed:21037302};,B2B3C0,,1.0,
136,8.75,{ECO:0000269|PubMed:18296628};,Optimum pH is 8-9.5. {ECO:0000269|PubMed:18296628};,B2C4D0,1.5,1.0,
137,7.7,{ECO:0000269|Ref.1};,Optimum pH is 7.4-8.0. {ECO:0000269|Ref.1};,B2DEU7,0.5999999999999996,1.0,
138,8.5,{ECO:0000269|PubMed:20843822};,Optimum pH is 8.5. {ECO:0000269|PubMed:20843822};,B2DFG5,,1.0,
140,8.5,{ECO:0000269|PubMed:26913076};,Optimum pH is 8.5. {ECO:0000269|PubMed:26913076};,B2FSW8,,1.0,
141,7.5,{ECO:0000269|PubMed:23248280};,Optimum pH is 7.5. {ECO:0000269|PubMed:23248280};,B2HN69,,1.0,
142,8.1,{ECO:0000269|PubMed:17240984};,Optimum pH is 7.7-8.5. {ECO:0000269|PubMed:17240984};,B2J528,0.7999999999999998,1.0,
3137,7.0,(PubMed:34277586). Activities drop at pH values below 5.5 and above 9.0 (PubMed:34277586). {ECO:0000269|PubMed:34277586};,Optimum pH is 6.0-8.0 (PubMed:34277586). Activities drop at pH values below 5.5 and above 9.0 (PubMed:34277586). {ECO:0000269|PubMed:34277586};,B2JQY2,2.0,1.0,
143,7.5,{ECO:0000269|PubMed:18326827};,Optimum pH is 7.5. {ECO:0000269|PubMed:18326827};,B2KPR3,,1.0,
3139,6.0,"{ECO:0000269|PubMed:1929416, ECO:0000269|Ref.2};","Optimum pH is 6.0. {ECO:0000269|PubMed:1929416, ECO:0000269|Ref.2};",B2NHN2,,1.0,
3140,9.0,{ECO:0000269|PubMed:18422649};,Optimum pH is 9.0. {ECO:0000269|PubMed:18422649};,B2NI93,,1.0,
144,7.0,{ECO:0000269|PubMed:21896480};,Optimum pH is 7.0. {ECO:0000269|PubMed:21896480};,B2RID1,,1.0,
145,6.7,", using Lys-Ala-MCA as substrate. {ECO:0000269|PubMed:24398682};","Optimum pH is 6.7, using Lys-Ala-MCA as substrate. {ECO:0000269|PubMed:24398682};",B2RIT0,,1.0,
147,7.5,Activity remains high from pH 6.5 to 9.5. Loses 60% of its activity following incubation at pH 3.5 for 5 minutes. {ECO:0000269|PubMed:9538207};,Optimum pH is 7.5. Activity remains high from pH 6.5 to 9.5. Loses 60% of its activity following incubation at pH 3.5 for 5 minutes. {ECO:0000269|PubMed:9538207};,B2RLK2,,1.0,
148,5.0,The activity drops sharply below pH 4.5 and above pH 5.5. {ECO:0000269|PubMed:29304441};,Optimum pH is 5.0. The activity drops sharply below pH 4.5 and above pH 5.5. {ECO:0000269|PubMed:29304441};,B2UP57,,1.0,
3143,9.0,for the forward reaction and 7.5 for the reverse reaction. {ECO:0000269|PubMed:18599651};,Optimum pH is 9.0 for the forward reaction and 7.5 for the reverse reaction. {ECO:0000269|PubMed:18599651};,B2X050,,1.0,
3144,6.75,"and pH 6.5-8 for papain and bovine cathepsin B, respectively. {ECO:0000269|PubMed:23648289};","Optimum pH is 6-7.5 and pH 6.5-8 for papain and bovine cathepsin B, respectively. {ECO:0000269|PubMed:23648289};",B2Z449,1.5,1.0,
4373,5.5,"and pH 6-8 for papain and bovine cathepsin B, respectively. {ECO:0000269|PubMed:23649306};","Optimum pH is 5-6 and pH 6-8 for papain and bovine cathepsin B, respectively. {ECO:0000269|PubMed:23649306};",B2Z450,1.0,1.0,
149,6.25,Retains more than 70% of the maximum agglutinating activity over the pH range 5-9. {ECO:0000269|PubMed:19100814};,Optimum pH is 6-6.5. Retains more than 70% of the maximum agglutinating activity over the pH range 5-9. {ECO:0000269|PubMed:19100814};,B2ZRS9,0.5,1.0,
150,8.0,{ECO:0000269|PubMed:20633278};,Optimum pH is 7.5-8.5. {ECO:0000269|PubMed:20633278};,B3A003,1.0,1.0,
3145,2.2,Activity declines sharply with decreases or increases in pH and is absent above pH 6.6. {ECO:0000269|PubMed:22367940};,Optimum pH is 2.2. Activity declines sharply with decreases or increases in pH and is absent above pH 6.6. {ECO:0000269|PubMed:22367940};,B3A0L4,,1.0,
151,7.0,{ECO:0000269|PubMed:9291571};,Optimum pH is 6-8. {ECO:0000269|PubMed:9291571};,B3A0S5,2.0,1.0,
3146,4.0,Activity decreases at higher pH and is lost at pH 6. {ECO:0000269|Ref.1};,Optimum pH is 4. Activity decreases at higher pH and is lost at pH 6. {ECO:0000269|Ref.1};,B3EWG2,,1.0,
4958,4.0,{ECO:0000269|Ref.1};,Optimum pH is 4.0. {ECO:0000269|Ref.1};,B3EWG7,,1.0,
4377,8.25,{ECO:0000269|PubMed:9761745};,Optimum pH is 6.5-10. {ECO:0000269|PubMed:9761745};,B3EWG9,3.5,1.0,
3147,7.0,for hemagglutinating activity. Activity is reduced to 50% at pH 8.5. {ECO:0000269|PubMed:22037666};,Optimum pH is 6-8 for hemagglutinating activity. Activity is reduced to 50% at pH 8.5. {ECO:0000269|PubMed:22037666};,B3EWJ2,2.0,1.0,
3148,5.5,"{ECO:0000269|PubMed:22940594, ECO:0000269|Ref.1};","Optimum pH is 5.5. {ECO:0000269|PubMed:22940594, ECO:0000269|Ref.1};",B3EWP2,,1.0,
3149,7.4,"No activity between pH 4.0 and pH 6.0, 80% activity at pH 8.0 and 20% activity at pH 9.0. {ECO:0000269|PubMed:16125971};","Optimum pH is 7.4. No activity between pH 4.0 and pH 6.0, 80% activity at pH 8.0 and 20% activity at pH 9.0. {ECO:0000269|PubMed:16125971};",B3EWQ9,,1.0,
3151,8.2,{ECO:0000269|PubMed:11064195};,Optimum pH is 8.2. {ECO:0000269|PubMed:11064195};,B3PGJ1,,1.0,
4381,7.7,{ECO:0000269|PubMed:18573104};,Optimum pH is 7.7. {ECO:0000269|PubMed:18573104};,B3TKC8,,1.0,
152,4.5,with LNB-beta-pNP as substrate and pH 6.0 with PA-lacto-N-tetraose. {ECO:0000269|PubMed:18469123};,Optimum pH is 4.5 with LNB-beta-pNP as substrate and pH 6.0 with PA-lacto-N-tetraose. {ECO:0000269|PubMed:18469123};,B3TLD6,,1.0,
3152,7.5,{ECO:0000269|PubMed:18467455};,Optimum pH is 7.5. {ECO:0000269|PubMed:18467455};,B3TPQ6,,1.0,
153,9.0,{ECO:0000269|Ref.1};,Optimum pH is 9.0. {ECO:0000269|Ref.1};,B3VI55,,1.0,
3153,4.75,{ECO:0000269|PubMed:16185656};,Optimum pH is 4.5-5.0. {ECO:0000269|PubMed:16185656};,B3VSG7,0.5,1.0,
4382,7.75,{ECO:0000269|PubMed:18710396};,Optimum pH is 7.0-8.5. {ECO:0000269|PubMed:18710396};,B3XZI5,1.5,1.0,
154,7.0,{ECO:0000269|PubMed:24101465};,Optimum pH is 7. {ECO:0000269|PubMed:24101465};,B4EY22,,1.0,
3154,8.5,{ECO:0000269|PubMed:16926158};,Optimum pH is 8-9. {ECO:0000269|PubMed:16926158};,B4F9A4,1.0,1.0,
